user_id,pred_date
7519,2017-09-13
19776,2017-09-13
74723,2017-09-13
67921,2017-09-13
18547,2017-09-13
76212,2017-09-13
46158,2017-09-17
19368,2017-09-11
10486,2017-09-14
33920,2017-09-13
8108,2017-09-17
27672,2017-09-13
53759,2017-09-13
40348,2017-09-14
70800,2017-09-14
17036,2017-09-12
97810,2017-09-13
15073,2017-09-19
61192,2017-09-12
87484,2017-09-12
25606,2017-09-13
63477,2017-09-09
36067,2017-09-14
40948,2017-09-13
49742,2017-09-12
12972,2017-09-13
42391,2017-09-14
16858,2017-09-13
72717,2017-09-16
8876,2017-09-13
76847,2017-09-15
34628,2017-09-12
14007,2017-09-15
6894,2017-09-13
19628,2017-09-13
56977,2017-09-13
82308,2017-09-11
15619,2017-09-12
25761,2017-09-13
87023,2017-09-15
31300,2017-09-13
85460,2017-09-14
12080,2017-09-13
55384,2017-09-14
92865,2017-09-16
56079,2017-09-13
83983,2017-09-13
64642,2017-09-13
81617,2017-09-13
60231,2017-09-16
25675,2017-09-15
2878,2017-09-13
26492,2017-09-14
61483,2017-09-15
27455,2017-09-14
90531,2017-09-14
85160,2017-09-11
3795,2017-09-13
92615,2017-09-13
36953,2017-09-15
43878,2017-09-14
45681,2017-09-12
86970,2017-09-14
76115,2017-09-14
27383,2017-09-12
79677,2017-09-13
73455,2017-09-11
33766,2017-09-13
51241,2017-09-13
18412,2017-09-13
38736,2017-09-12
91779,2017-09-13
82835,2017-09-13
95018,2017-09-14
95821,2017-09-14
55756,2017-09-13
63757,2017-09-13
33236,2017-09-08
2207,2017-09-13
74708,2017-09-13
21003,2017-09-13
63342,2017-09-12
72564,2017-09-17
84638,2017-09-13
76717,2017-09-14
31890,2017-09-13
52373,2017-09-13
68113,2017-09-13
41756,2017-09-13
3644,2017-09-12
36216,2017-09-14
69686,2017-09-18
46286,2017-09-11
46184,2017-09-14
97191,2017-09-13
11361,2017-09-14
10622,2017-09-16
45068,2017-09-09
25098,2017-09-17
17437,2017-09-14
14381,2017-09-11
3337,2017-09-13
65159,2017-09-14
30446,2017-09-12
22911,2017-09-17
53249,2017-09-13
76208,2017-09-13
97632,2017-09-16
81908,2017-09-11
7492,2017-09-13
22407,2017-09-13
29793,2017-09-14
98869,2017-09-13
55895,2017-09-15
25370,2017-09-13
44368,2017-09-15
9189,2017-09-13
3547,2017-09-13
17212,2017-09-12
30570,2017-09-13
64215,2017-09-13
86131,2017-09-16
10275,2017-09-14
95508,2017-09-13
4595,2017-09-16
41683,2017-09-12
66237,2017-09-13
82252,2017-09-13
69898,2017-09-13
69382,2017-09-13
19579,2017-09-12
58128,2017-09-13
12516,2017-09-18
10415,2017-09-15
36223,2017-09-13
38191,2017-09-12
42961,2017-09-13
26823,2017-09-15
15289,2017-09-19
19671,2017-09-11
4647,2017-09-13
23411,2017-09-13
78960,2017-09-14
87320,2017-09-17
34144,2017-09-12
53154,2017-09-11
95316,2017-09-12
57993,2017-09-12
81018,2017-09-13
22854,2017-09-13
54220,2017-09-07
70420,2017-09-12
69642,2017-09-14
20486,2017-09-12
37676,2017-09-17
36338,2017-09-12
40504,2017-09-15
61671,2017-09-14
31836,2017-09-12
91404,2017-09-13
63870,2017-09-13
40005,2017-09-13
18164,2017-09-13
46748,2017-09-13
59286,2017-09-13
625,2017-09-12
67327,2017-09-13
84342,2017-09-15
42577,2017-09-17
67899,2017-09-14
79546,2017-09-13
84491,2017-09-13
85337,2017-09-13
73909,2017-09-14
94229,2017-09-12
73161,2017-09-11
71999,2017-09-13
83578,2017-09-12
64318,2017-09-15
51254,2017-09-13
40467,2017-09-10
63595,2017-09-13
34982,2017-09-13
89510,2017-09-13
24916,2017-09-14
14390,2017-09-12
65618,2017-09-13
44325,2017-09-13
23931,2017-09-13
69645,2017-09-14
7976,2017-09-15
18081,2017-09-13
33377,2017-09-17
74825,2017-09-17
40416,2017-09-07
13987,2017-09-17
96060,2017-09-13
44943,2017-09-16
85804,2017-09-12
20655,2017-09-12
67789,2017-09-13
3897,2017-09-14
34141,2017-09-12
84792,2017-09-17
22691,2017-09-09
63508,2017-09-12
19282,2017-09-13
2143,2017-09-13
18174,2017-09-14
17088,2017-09-11
69181,2017-09-12
5032,2017-09-13
61094,2017-09-14
55922,2017-09-13
46804,2017-09-18
55119,2017-09-13
29067,2017-09-14
78043,2017-09-11
92194,2017-09-17
97996,2017-09-11
47568,2017-09-11
20657,2017-09-13
4399,2017-09-18
6817,2017-09-17
64534,2017-09-15
80808,2017-09-14
66379,2017-09-13
24162,2017-09-11
94582,2017-09-13
76940,2017-09-13
51779,2017-09-13
25458,2017-09-14
94655,2017-09-13
62554,2017-09-14
10643,2017-09-13
88539,2017-09-13
30146,2017-09-13
19740,2017-09-14
65397,2017-09-13
82929,2017-09-13
57328,2017-09-14
7306,2017-09-11
72519,2017-09-12
75008,2017-09-13
85962,2017-09-14
15908,2017-09-13
53239,2017-09-14
74695,2017-09-12
65595,2017-09-14
11308,2017-09-16
23979,2017-09-13
20734,2017-09-13
60652,2017-09-13
94295,2017-09-13
21604,2017-09-13
39689,2017-09-14
22333,2017-09-15
63303,2017-09-13
75551,2017-09-13
33111,2017-09-14
44162,2017-09-13
11014,2017-09-12
89119,2017-09-15
27166,2017-09-12
90467,2017-09-13
3439,2017-09-17
27300,2017-09-13
63663,2017-09-13
43650,2017-09-11
17977,2017-09-12
77096,2017-09-13
60566,2017-09-14
57571,2017-09-11
93172,2017-09-15
62401,2017-09-12
70332,2017-09-14
3096,2017-09-13
46327,2017-09-13
28788,2017-09-12
68979,2017-09-10
49177,2017-09-17
38208,2017-09-14
88321,2017-09-13
58562,2017-09-14
61956,2017-09-12
17985,2017-09-13
39244,2017-09-13
43185,2017-09-13
36440,2017-09-12
97723,2017-09-12
51915,2017-09-13
73495,2017-09-14
29492,2017-09-12
84885,2017-09-12
51680,2017-09-13
24581,2017-09-13
41561,2017-09-13
61690,2017-09-16
66184,2017-09-14
80538,2017-09-14
78522,2017-09-09
83493,2017-09-12
21166,2017-09-13
32312,2017-09-14
63970,2017-09-11
50374,2017-09-12
38392,2017-09-10
58834,2017-09-13
6831,2017-09-13
80552,2017-09-13
22827,2017-09-14
37272,2017-09-12
9575,2017-09-13
45918,2017-09-12
97311,2017-09-10
78150,2017-09-13
60636,2017-09-15
15977,2017-09-08
71439,2017-09-13
57103,2017-09-13
59928,2017-09-12
88412,2017-09-15
67125,2017-09-13
84755,2017-09-17
93285,2017-09-13
73405,2017-09-12
18802,2017-09-13
84262,2017-09-13
2420,2017-09-15
23282,2017-09-13
18345,2017-09-13
66454,2017-09-17
5833,2017-09-14
21075,2017-09-13
59176,2017-09-11
54255,2017-09-13
66525,2017-09-13
38737,2017-09-14
85526,2017-09-12
83038,2017-09-12
62862,2017-09-13
46602,2017-09-13
64744,2017-09-13
70376,2017-09-15
54352,2017-09-16
88512,2017-09-15
80061,2017-09-12
97858,2017-09-12
16096,2017-09-12
94140,2017-09-14
27392,2017-09-15
3513,2017-09-13
71355,2017-09-13
4382,2017-09-13
27795,2017-09-13
22802,2017-09-12
3161,2017-09-13
80497,2017-09-14
30511,2017-09-15
41071,2017-09-12
23725,2017-09-15
27475,2017-09-15
71075,2017-09-16
20165,2017-09-12
59970,2017-09-13
85766,2017-09-12
3190,2017-09-13
67948,2017-09-13
57711,2017-09-13
79211,2017-09-14
86325,2017-09-13
59992,2017-09-09
28122,2017-09-14
28222,2017-09-12
88290,2017-09-12
59561,2017-09-15
67395,2017-09-15
39226,2017-09-14
22068,2017-09-13
10412,2017-09-13
65744,2017-09-13
85184,2017-09-18
20217,2017-09-18
92670,2017-09-13
62428,2017-09-16
16232,2017-09-13
54531,2017-09-13
45880,2017-09-13
15010,2017-09-15
26318,2017-09-13
2921,2017-09-12
75133,2017-09-13
82427,2017-09-14
5445,2017-09-13
89179,2017-09-18
63812,2017-09-12
43304,2017-09-13
35407,2017-09-09
36156,2017-09-10
10249,2017-09-13
1590,2017-09-16
80776,2017-09-15
49241,2017-09-13
86083,2017-09-14
91471,2017-09-08
96326,2017-09-14
76788,2017-09-13
61558,2017-09-13
76318,2017-09-14
77889,2017-09-11
57975,2017-09-12
25428,2017-09-13
51837,2017-09-13
57903,2017-09-14
93037,2017-09-11
4138,2017-09-12
89145,2017-09-13
57078,2017-09-13
88379,2017-09-12
31000,2017-09-15
67061,2017-09-12
43716,2017-09-12
33564,2017-09-14
56224,2017-09-13
71496,2017-09-14
47848,2017-09-14
41719,2017-09-13
10891,2017-09-13
80991,2017-09-14
31822,2017-09-13
88380,2017-09-12
21080,2017-09-13
57371,2017-09-13
42190,2017-09-16
96129,2017-09-07
45869,2017-09-13
39675,2017-09-13
74987,2017-09-13
81409,2017-09-13
46342,2017-09-12
39885,2017-09-15
39402,2017-09-11
41015,2017-09-13
91068,2017-09-14
86960,2017-09-12
64986,2017-09-14
79164,2017-09-14
54460,2017-09-15
3569,2017-09-14
51275,2017-09-12
47475,2017-09-12
82776,2017-09-13
21529,2017-09-12
84808,2017-09-13
5697,2017-09-14
74467,2017-09-14
24403,2017-09-18
99209,2017-09-13
74487,2017-09-14
23257,2017-09-12
26781,2017-09-11
10326,2017-09-13
26861,2017-09-09
90663,2017-09-13
11146,2017-09-12
64633,2017-09-12
76745,2017-09-15
24085,2017-09-13
41227,2017-09-13
6219,2017-09-13
64625,2017-09-13
79457,2017-09-13
66170,2017-09-10
83796,2017-09-09
15606,2017-09-14
85312,2017-09-09
86879,2017-09-13
33492,2017-09-14
17648,2017-09-13
50057,2017-09-13
1540,2017-09-12
16461,2017-09-16
87008,2017-09-13
854,2017-09-10
91259,2017-09-13
4167,2017-09-13
35677,2017-09-18
94861,2017-09-13
2161,2017-09-13
93823,2017-09-13
67636,2017-09-14
38355,2017-09-15
2568,2017-09-13
5896,2017-09-10
54286,2017-09-14
15136,2017-09-12
39813,2017-09-15
31052,2017-09-13
67402,2017-09-12
78063,2017-09-12
22345,2017-09-12
90553,2017-09-14
40117,2017-09-13
90255,2017-09-13
53907,2017-09-13
15148,2017-09-12
23332,2017-09-14
18816,2017-09-13
94650,2017-09-15
64965,2017-09-09
20953,2017-09-08
30797,2017-09-13
60300,2017-09-17
99059,2017-09-13
40712,2017-09-19
15357,2017-09-14
59332,2017-09-13
61920,2017-09-13
61929,2017-09-14
60148,2017-09-13
64426,2017-09-14
57814,2017-09-13
22766,2017-09-17
26303,2017-09-18
78457,2017-09-14
52163,2017-09-13
62795,2017-09-11
16853,2017-09-15
25197,2017-09-13
14473,2017-09-13
34028,2017-09-12
87107,2017-09-13
43852,2017-09-13
97448,2017-09-14
12916,2017-09-13
46666,2017-09-13
15398,2017-09-12
85418,2017-09-12
93248,2017-09-12
11693,2017-09-14
69566,2017-09-13
29222,2017-09-14
62925,2017-09-13
65406,2017-09-12
4621,2017-09-12
6914,2017-09-13
74239,2017-09-12
42033,2017-09-14
87870,2017-09-13
13975,2017-09-12
79793,2017-09-14
46825,2017-09-13
92704,2017-09-12
12964,2017-09-18
48075,2017-09-13
18990,2017-09-15
99077,2017-09-09
41347,2017-09-12
76861,2017-09-18
80708,2017-09-13
78138,2017-09-14
74540,2017-09-14
11380,2017-09-11
8912,2017-09-13
3622,2017-09-13
97134,2017-09-10
85461,2017-09-16
96086,2017-09-13
9960,2017-09-13
78861,2017-09-13
67861,2017-09-14
627,2017-09-12
70388,2017-09-14
64034,2017-09-13
80192,2017-09-14
78891,2017-09-13
54727,2017-09-13
87112,2017-09-11
96218,2017-09-14
37565,2017-09-13
94253,2017-09-11
24373,2017-09-17
23792,2017-09-18
46500,2017-09-12
20437,2017-09-14
80965,2017-09-13
22093,2017-09-14
76517,2017-09-12
58647,2017-09-13
31486,2017-09-13
43227,2017-09-13
21688,2017-09-12
76219,2017-09-12
69875,2017-09-15
28306,2017-09-15
59160,2017-09-12
7883,2017-09-13
30215,2017-09-13
47945,2017-09-10
90070,2017-09-12
17210,2017-09-13
91296,2017-09-11
49764,2017-09-12
6925,2017-09-12
30679,2017-09-14
95135,2017-09-13
20795,2017-09-12
53741,2017-09-13
66475,2017-09-13
25722,2017-09-13
96110,2017-09-12
52629,2017-09-15
11598,2017-09-12
81948,2017-09-16
3402,2017-09-12
82093,2017-09-18
48501,2017-09-13
39107,2017-09-14
70852,2017-09-13
22171,2017-09-11
19904,2017-09-10
93134,2017-09-13
28172,2017-09-14
55056,2017-09-13
10980,2017-09-14
5763,2017-09-13
29966,2017-09-12
28705,2017-09-17
6415,2017-09-11
14509,2017-09-13
14283,2017-09-09
25310,2017-09-14
5006,2017-09-12
92538,2017-09-12
68682,2017-09-15
60474,2017-09-12
64243,2017-09-13
70767,2017-09-14
60896,2017-09-09
44496,2017-09-13
17141,2017-09-14
87477,2017-09-14
17061,2017-09-16
62529,2017-09-18
95930,2017-09-10
19117,2017-09-18
60327,2017-09-14
75210,2017-09-13
90369,2017-09-13
35913,2017-09-13
64919,2017-09-13
40353,2017-09-13
61509,2017-09-18
98614,2017-09-13
99114,2017-09-13
21037,2017-09-14
77442,2017-09-12
50951,2017-09-13
71353,2017-09-13
75863,2017-09-13
17364,2017-09-13
13478,2017-09-13
30488,2017-09-12
54471,2017-09-13
27557,2017-09-16
42706,2017-09-12
92616,2017-09-14
97726,2017-09-11
32082,2017-09-17
79379,2017-09-13
38192,2017-09-11
36605,2017-09-14
46166,2017-09-13
92684,2017-09-13
67666,2017-09-13
10004,2017-09-12
77367,2017-09-14
54120,2017-09-15
60006,2017-09-14
37156,2017-09-13
17118,2017-09-11
19745,2017-09-14
79791,2017-09-13
10548,2017-09-13
81975,2017-09-14
8715,2017-09-17
56619,2017-09-18
4538,2017-09-13
51284,2017-09-11
78643,2017-09-13
11430,2017-09-13
96403,2017-09-11
87000,2017-09-15
74771,2017-09-14
88313,2017-09-12
30730,2017-09-15
30532,2017-09-11
4432,2017-09-12
12965,2017-09-13
16243,2017-09-13
88417,2017-09-13
84246,2017-09-13
51374,2017-09-12
63418,2017-09-13
66089,2017-09-12
21481,2017-09-09
97096,2017-09-13
61898,2017-09-13
8351,2017-09-07
96966,2017-09-14
83955,2017-09-12
40639,2017-09-15
34872,2017-09-12
20840,2017-09-13
47306,2017-09-12
87199,2017-09-18
90153,2017-09-13
23009,2017-09-11
49272,2017-09-13
89388,2017-09-11
43396,2017-09-11
74940,2017-09-13
12043,2017-09-13
563,2017-09-12
48729,2017-09-13
57261,2017-09-14
4164,2017-09-12
21136,2017-09-14
91157,2017-09-16
74151,2017-09-18
74915,2017-09-13
59777,2017-09-08
68679,2017-09-14
84994,2017-09-13
78239,2017-09-14
86439,2017-09-12
30121,2017-09-13
61896,2017-09-12
32836,2017-09-13
45919,2017-09-13
885,2017-09-13
21182,2017-09-13
60000,2017-09-14
39926,2017-09-11
87889,2017-09-06
11851,2017-09-12
14456,2017-09-16
15374,2017-09-13
51652,2017-09-13
41016,2017-09-14
35032,2017-09-13
61148,2017-09-14
828,2017-09-12
51012,2017-09-13
93258,2017-09-13
34127,2017-09-15
45230,2017-09-14
961,2017-09-12
69209,2017-09-11
42107,2017-09-15
37137,2017-09-13
79252,2017-09-15
55518,2017-09-13
45603,2017-09-16
90141,2017-09-13
49865,2017-09-13
25716,2017-09-07
18783,2017-09-15
46669,2017-09-11
44965,2017-09-13
11392,2017-09-12
97380,2017-09-18
28727,2017-09-13
96645,2017-09-14
37031,2017-09-14
8678,2017-09-13
51447,2017-09-14
29476,2017-09-13
43564,2017-09-13
24532,2017-09-09
41904,2017-09-13
69591,2017-09-10
43413,2017-09-14
97510,2017-09-13
85073,2017-09-13
66771,2017-09-13
67353,2017-09-15
61870,2017-09-13
67105,2017-09-12
2000,2017-09-08
69313,2017-09-14
8457,2017-09-12
62297,2017-09-11
22494,2017-09-09
8659,2017-09-13
25179,2017-09-07
96557,2017-09-12
89226,2017-09-13
61769,2017-09-13
62584,2017-09-14
36087,2017-09-17
72229,2017-09-13
41947,2017-09-13
290,2017-09-13
17416,2017-09-10
39324,2017-09-14
77448,2017-09-10
80508,2017-09-14
28996,2017-09-14
89612,2017-09-13
61386,2017-09-13
61384,2017-09-12
14514,2017-09-15
17428,2017-09-13
21730,2017-09-13
43993,2017-09-14
84183,2017-09-17
79292,2017-09-18
8843,2017-09-12
27081,2017-09-12
27671,2017-09-14
54782,2017-09-13
44039,2017-09-12
696,2017-09-13
37780,2017-09-17
40258,2017-09-13
88875,2017-09-12
48194,2017-09-12
42121,2017-09-13
39880,2017-09-13
93762,2017-09-13
81295,2017-09-12
42258,2017-09-17
48209,2017-09-14
26247,2017-09-12
76582,2017-09-08
36412,2017-09-11
59049,2017-09-15
51761,2017-09-18
79110,2017-09-13
38475,2017-09-13
63355,2017-09-15
87300,2017-09-14
69681,2017-09-09
71005,2017-09-12
18581,2017-09-12
8295,2017-09-13
37773,2017-09-17
74764,2017-09-11
24749,2017-09-13
69597,2017-09-14
53810,2017-09-14
59120,2017-09-12
78699,2017-09-13
84175,2017-09-13
50020,2017-09-12
14700,2017-09-14
93304,2017-09-12
10932,2017-09-13
13568,2017-09-13
54608,2017-09-15
42369,2017-09-13
59557,2017-09-15
43341,2017-09-13
86355,2017-09-14
10983,2017-09-12
93168,2017-09-17
26559,2017-09-13
1762,2017-09-13
24707,2017-09-12
92879,2017-09-13
88874,2017-09-13
52580,2017-09-13
29554,2017-09-09
27067,2017-09-13
38832,2017-09-11
30229,2017-09-12
93078,2017-09-13
7591,2017-09-10
90138,2017-09-13
18104,2017-09-13
26839,2017-09-13
54790,2017-09-13
69863,2017-09-12
63849,2017-09-14
54457,2017-09-11
59543,2017-09-09
27445,2017-09-12
51685,2017-09-13
38699,2017-09-11
46752,2017-09-13
89595,2017-09-12
21812,2017-09-10
14352,2017-09-13
25068,2017-09-12
2789,2017-09-11
81520,2017-09-13
21834,2017-09-13
17843,2017-09-12
851,2017-09-13
82132,2017-09-13
34403,2017-09-13
64043,2017-09-13
10479,2017-09-17
73944,2017-09-14
76761,2017-09-13
33507,2017-09-14
71545,2017-09-13
81245,2017-09-10
96791,2017-09-13
28277,2017-09-13
25928,2017-09-13
3523,2017-09-13
83460,2017-09-15
62381,2017-09-13
83978,2017-09-10
62725,2017-09-11
3698,2017-09-14
53784,2017-09-12
94764,2017-09-15
8789,2017-09-12
83259,2017-09-13
47941,2017-09-13
50103,2017-09-13
11853,2017-09-12
19299,2017-09-12
94519,2017-09-17
4601,2017-09-13
70019,2017-09-13
81990,2017-09-14
60046,2017-09-13
23248,2017-09-13
80880,2017-09-13
29352,2017-09-15
78634,2017-09-08
81863,2017-09-13
63833,2017-09-13
48829,2017-09-13
42931,2017-09-11
45132,2017-09-19
50114,2017-09-12
40157,2017-09-16
84530,2017-09-08
44580,2017-09-14
2686,2017-09-13
16182,2017-09-17
46689,2017-09-14
17244,2017-09-12
32765,2017-09-12
78061,2017-09-12
15228,2017-09-13
42466,2017-09-14
66794,2017-09-14
67866,2017-09-14
12840,2017-09-13
36148,2017-09-13
4267,2017-09-13
61891,2017-09-14
36724,2017-09-13
31023,2017-09-11
19219,2017-09-13
90970,2017-09-17
35418,2017-09-13
6288,2017-09-13
12642,2017-09-12
94794,2017-09-13
64344,2017-09-13
93575,2017-09-13
22005,2017-09-10
61554,2017-09-11
8642,2017-09-13
32301,2017-09-14
4756,2017-09-10
89077,2017-09-12
1417,2017-09-11
91844,2017-09-13
66219,2017-09-13
47098,2017-09-13
95957,2017-09-13
88781,2017-09-13
44515,2017-09-12
4463,2017-09-12
81042,2017-09-12
39891,2017-09-15
14710,2017-09-13
90777,2017-09-13
72871,2017-09-17
93651,2017-09-14
46955,2017-09-11
91460,2017-09-12
19235,2017-09-13
8873,2017-09-13
87612,2017-09-12
84725,2017-09-18
30658,2017-09-14
17256,2017-09-12
90679,2017-09-13
23417,2017-09-13
29287,2017-09-13
72833,2017-09-17
28745,2017-09-15
47684,2017-09-13
37264,2017-09-16
84514,2017-09-10
69962,2017-09-12
17255,2017-09-12
94733,2017-09-13
72336,2017-09-15
42226,2017-09-14
56217,2017-09-17
21703,2017-09-14
88401,2017-09-11
48397,2017-09-11
79062,2017-09-14
5156,2017-09-13
95066,2017-09-14
48656,2017-09-12
43731,2017-09-14
60297,2017-09-13
6909,2017-09-14
55127,2017-09-12
47031,2017-09-11
24724,2017-09-14
27956,2017-09-11
54050,2017-09-13
56486,2017-09-15
7514,2017-09-16
56510,2017-09-13
70914,2017-09-11
15484,2017-09-15
43322,2017-09-15
91270,2017-09-12
4116,2017-09-13
19615,2017-09-14
73493,2017-09-17
48045,2017-09-13
15783,2017-09-14
42325,2017-09-16
37276,2017-09-12
48179,2017-09-13
49000,2017-09-13
46615,2017-09-16
20179,2017-09-14
16617,2017-09-14
83125,2017-09-14
79536,2017-09-14
69283,2017-09-13
7038,2017-09-13
29643,2017-09-14
83636,2017-09-14
91221,2017-09-12
4174,2017-09-11
40184,2017-09-13
9352,2017-09-13
28882,2017-09-14
79180,2017-09-14
47843,2017-09-13
84007,2017-09-13
35840,2017-09-13
87703,2017-09-13
84368,2017-09-14
66637,2017-09-14
11757,2017-09-14
47282,2017-09-15
30419,2017-09-12
68619,2017-09-11
98605,2017-09-13
92135,2017-09-12
42475,2017-09-13
70066,2017-09-12
17876,2017-09-12
86616,2017-09-13
93979,2017-09-17
69621,2017-09-13
73997,2017-09-12
21995,2017-09-17
11827,2017-09-12
48697,2017-09-13
61490,2017-09-14
7524,2017-09-12
83039,2017-09-14
60495,2017-09-13
90414,2017-09-13
74930,2017-09-15
9076,2017-09-13
63443,2017-09-13
68755,2017-09-09
66913,2017-09-13
47678,2017-09-13
97640,2017-09-12
22511,2017-09-11
88105,2017-09-13
97391,2017-09-11
4704,2017-09-09
64734,2017-09-12
25056,2017-09-11
2724,2017-09-13
36357,2017-09-16
5594,2017-09-15
89791,2017-09-12
41269,2017-09-08
76753,2017-09-12
29890,2017-09-12
8032,2017-09-10
65776,2017-09-13
46828,2017-09-13
40641,2017-09-11
72030,2017-09-13
42587,2017-09-13
49252,2017-09-13
20321,2017-09-11
87677,2017-09-13
21496,2017-09-13
80726,2017-09-14
1477,2017-09-13
94339,2017-09-10
81138,2017-09-14
64348,2017-09-13
77748,2017-09-13
64716,2017-09-17
84118,2017-09-13
36927,2017-09-10
64486,2017-09-13
16507,2017-09-13
33249,2017-09-13
97338,2017-09-13
54679,2017-09-08
69200,2017-09-13
9824,2017-09-12
83226,2017-09-14
94368,2017-09-13
30739,2017-09-17
34478,2017-09-12
14957,2017-09-13
8216,2017-09-14
15632,2017-09-08
47875,2017-09-13
30031,2017-09-13
87795,2017-09-12
32363,2017-09-08
74090,2017-09-13
20424,2017-09-12
51587,2017-09-13
18877,2017-09-14
51093,2017-09-14
70694,2017-09-13
80322,2017-09-13
34374,2017-09-12
39935,2017-09-16
69488,2017-09-11
64666,2017-09-13
21008,2017-09-11
89066,2017-09-12
13842,2017-09-12
30675,2017-09-12
7273,2017-09-13
98914,2017-09-13
19316,2017-09-10
20845,2017-09-12
70074,2017-09-13
87901,2017-09-12
72084,2017-09-12
26060,2017-09-13
57230,2017-09-13
39826,2017-09-13
63012,2017-09-11
57387,2017-09-12
60712,2017-09-07
39737,2017-09-14
83762,2017-09-13
8648,2017-09-12
74855,2017-09-13
22216,2017-09-12
93236,2017-09-13
14820,2017-09-14
37666,2017-09-13
58241,2017-09-09
4577,2017-09-16
3173,2017-09-13
7966,2017-09-12
93181,2017-09-12
78393,2017-09-14
23070,2017-09-12
42830,2017-09-15
56581,2017-09-11
25642,2017-09-13
40960,2017-09-15
26268,2017-09-14
90221,2017-09-13
97285,2017-09-15
97846,2017-09-12
80945,2017-09-16
59527,2017-09-13
91963,2017-09-13
47281,2017-09-12
57912,2017-09-13
67713,2017-09-12
86081,2017-09-15
32970,2017-09-13
22713,2017-09-14
35262,2017-09-13
10784,2017-09-18
93834,2017-09-11
15261,2017-09-12
75920,2017-09-13
94375,2017-09-12
53340,2017-09-13
98734,2017-09-14
43789,2017-09-14
41289,2017-09-14
27874,2017-09-13
40887,2017-09-08
66176,2017-09-16
2913,2017-09-13
86613,2017-09-11
57421,2017-09-13
21498,2017-09-13
20912,2017-09-13
40862,2017-09-11
8331,2017-09-13
51179,2017-09-13
52695,2017-09-12
74587,2017-09-13
60276,2017-09-13
27618,2017-09-15
87769,2017-09-12
65250,2017-09-13
93307,2017-09-12
1718,2017-09-15
76624,2017-09-18
65947,2017-09-13
14962,2017-09-13
10676,2017-09-13
31353,2017-09-14
83510,2017-09-11
97995,2017-09-13
40536,2017-09-17
63116,2017-09-13
39922,2017-09-12
21991,2017-09-13
73510,2017-09-17
62219,2017-09-14
51831,2017-09-13
56819,2017-09-12
87468,2017-09-13
16481,2017-09-16
27367,2017-09-14
41286,2017-09-16
32918,2017-09-13
391,2017-09-14
60469,2017-09-14
32743,2017-09-12
76567,2017-09-13
12605,2017-09-13
37465,2017-09-15
34922,2017-09-13
15691,2017-09-13
64148,2017-09-13
85496,2017-09-13
78780,2017-09-09
47680,2017-09-13
13342,2017-09-12
26467,2017-09-11
56175,2017-09-12
9860,2017-09-13
70049,2017-09-12
69684,2017-09-16
82882,2017-09-12
31119,2017-09-13
78659,2017-09-15
46567,2017-09-14
98985,2017-09-11
94461,2017-09-12
72971,2017-09-11
2147,2017-09-13
89910,2017-09-10
29106,2017-09-13
97385,2017-09-16
3827,2017-09-13
92801,2017-09-13
50396,2017-09-13
63482,2017-09-13
6616,2017-09-14
14026,2017-09-13
62378,2017-09-12
48710,2017-09-14
89873,2017-09-11
31906,2017-09-14
95407,2017-09-12
6630,2017-09-13
48787,2017-09-13
59644,2017-09-14
85252,2017-09-13
39969,2017-09-12
58936,2017-09-13
66641,2017-09-14
60788,2017-09-13
63093,2017-09-13
94882,2017-09-13
51852,2017-09-15
67966,2017-09-13
32985,2017-09-14
50795,2017-09-12
26071,2017-09-10
4442,2017-09-13
99025,2017-09-13
71371,2017-09-11
33070,2017-09-13
7685,2017-09-13
48394,2017-09-12
87976,2017-09-14
56908,2017-09-09
62043,2017-09-11
38203,2017-09-13
1073,2017-09-13
45711,2017-09-13
52927,2017-09-13
76718,2017-09-13
57374,2017-09-16
65819,2017-09-13
60144,2017-09-13
7875,2017-09-12
11266,2017-09-13
81600,2017-09-13
69927,2017-09-13
79253,2017-09-13
28558,2017-09-16
27663,2017-09-13
6685,2017-09-14
66948,2017-09-12
88217,2017-09-15
98227,2017-09-16
65545,2017-09-12
15883,2017-09-12
57860,2017-09-12
35810,2017-09-13
72916,2017-09-13
99031,2017-09-11
56648,2017-09-13
53293,2017-09-13
13502,2017-09-15
88560,2017-09-13
71472,2017-09-13
33312,2017-09-13
45626,2017-09-14
91472,2017-09-09
27695,2017-09-13
32084,2017-09-13
64239,2017-09-12
44104,2017-09-13
19527,2017-09-13
74193,2017-09-14
56451,2017-09-11
30279,2017-09-16
37319,2017-09-13
38120,2017-09-13
21278,2017-09-12
44378,2017-09-19
12617,2017-09-13
40459,2017-09-12
13116,2017-09-14
1237,2017-09-14
76362,2017-09-13
47144,2017-09-13
20729,2017-09-14
72875,2017-09-13
36177,2017-09-12
80620,2017-09-14
89023,2017-09-13
76224,2017-09-16
77039,2017-09-13
9902,2017-09-13
23266,2017-09-13
97597,2017-09-15
47262,2017-09-10
45095,2017-09-14
33585,2017-09-13
58803,2017-09-13
67937,2017-09-13
26120,2017-09-13
67182,2017-09-13
25914,2017-09-13
38702,2017-09-13
67170,2017-09-13
22623,2017-09-12
87599,2017-09-09
84014,2017-09-11
21104,2017-09-09
78082,2017-09-13
35137,2017-09-13
94097,2017-09-12
14122,2017-09-13
12427,2017-09-14
65187,2017-09-13
57212,2017-09-13
66963,2017-09-12
6149,2017-09-14
56256,2017-09-12
70609,2017-09-13
300,2017-09-12
